ocean,numCycl,year,name,numTrcks,yearTrck,monthTrck,dayTrck,hourTrck,minutsTrck,recordId,statusSys,latitude,longitude,maxSustWin,minPress,34ktNE,34ktSE,34ktSW,34ktNW,50ktNE,50ktSE,50ktSW,50ktNW,64ktNE,64ktSE,64ktSW,64ktNW,radMaxWind
EP,08,1972,HYACINTH,41,1972,09,03,18,0,N/A, HU, 21.1,- 123.4,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,04,00,0,N/A, TS, 22.0,- 124.0,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,04,06,0,N/A, TS, 23.0,- 124.5,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,04,12,0,N/A, TS, 24.2,- 124.9,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,04,18,0,N/A, TS, 26.4,- 125.0,  60,  990, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,05,00,0,N/A, TS, 28.7,- 124.5,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,05,06,0,N/A, TS, 29.9,- 123.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,05,12,0,N/A, TS, 30.7,- 122.1,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,05,18,0,N/A, TS, 31.3,- 120.8,  40, 1009, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,06,00,0,N/A, TD, 31.9,- 119.5,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,06,06,0,N/A, ET, 32.4,- 118.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,06,12,0,N/A, ET, 33.0,- 117.5,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,06,18,0,N/A, ET, 33.5,- 116.7,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1972,HYACINTH,41,1972,09,07,00,0,N/A, ET, 34.1,- 116.0,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,14,00,0,N/A, TD, 12.8,- 102.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,14,06,0,N/A, TD, 13.4,- 103.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,14,12,0,N/A, TD, 14.0,- 104.3,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,14,18,0,N/A, TD, 14.7,- 105.3,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,15,00,0,N/A, TD, 15.5,- 106.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,15,06,0,N/A, TD, 16.2,- 107.6,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,15,12,0,N/A, TD, 16.6,- 108.7,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,15,18,0,N/A, TS, 16.8,- 109.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,16,00,0,N/A, TS, 17.0,- 109.2,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,16,06,0,N/A, TS, 17.2,- 109.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,16,12,0,N/A, TS, 17.4,- 109.4,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,16,18,0,N/A, TS, 17.5,- 109.5,  40,  999, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,17,00,0,N/A, TS, 17.5,- 109.6,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,17,06,0,N/A, TS, 17.6,- 109.9,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,17,12,0,N/A, TS, 17.7,- 110.1,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,17,18,0,N/A, TS, 17.8,- 110.4,  35, 1001, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,18,00,0,N/A, TS, 17.9,- 110.6,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,18,06,0,N/A, TS, 18.0,- 110.9,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,18,12,0,N/A, TS, 18.2,- 111.3,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,18,18,0,N/A, TS, 18.4,- 111.6,  35, 1004, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,19,00,0,N/A, TS, 18.6,- 112.0,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,19,06,0,N/A, TS, 18.7,- 112.5,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,19,12,0,N/A, TS, 18.8,- 113.2,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,19,18,0,N/A, TD, 18.8,- 114.7,  30, 1007, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,20,00,0,N/A, TD, 18.8,- 116.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,20,06,0,N/A, TD, 18.8,- 117.5,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,20,12,0,N/A, TD, 18.7,- 118.5,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,20,18,0,N/A, TD, 18.3,- 120.3,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,21,00,0,N/A, TD, 17.8,- 122.0,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,21,06,0,N/A, TD, 17.8,- 123.6,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,21,12,0,N/A, TD, 17.8,- 125.3,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,21,18,0,N/A, TD, 17.7,- 126.8,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1972,IVA,33,1972,09,22,00,0,N/A, TD, 17.5,- 128.3,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,24,00,0,N/A, TD,  9.0,- 157.0,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,24,06,0,N/A, TD,  9.7,- 158.0,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,24,12,0,N/A, TD, 10.1,- 158.9,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,24,18,0,N/A, TD, 10.6,- 159.7,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,25,00,0,N/A, TD, 11.1,- 160.5,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,25,06,0,N/A, TD, 11.7,- 161.5,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,25,12,0,N/A, TD, 12.2,- 162.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,25,18,0,N/A, TD, 12.7,- 163.2,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,26,00,0,N/A, TD, 13.0,- 164.0,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,26,06,0,N/A, TD, 13.6,- 164.8,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,26,12,0,N/A, TD, 13.9,- 165.6,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,26,18,0,N/A, TS, 14.3,- 166.2,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,27,00,0,N/A, TS, 14.7,- 166.7,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,27,06,0,N/A, TS, 15.3,- 167.3,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,27,12,0,N/A, TS, 15.8,- 168.6,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,27,18,0,N/A, TS, 16.3,- 169.5,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,01,1972,JUNE,17,1972,09,28,00,0,N/A, TD, 16.7,- 170.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,09,30,00,0,N/A, TD, 12.5,- 104.9,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,09,30,06,0,N/A, TD, 12.4,- 105.7,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,09,30,12,0,N/A, TS, 12.6,- 106.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,09,30,18,0,N/A, TS, 13.1,- 108.2,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,01,00,0,N/A, TS, 13.6,- 109.6,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,01,06,0,N/A, TS, 13.9,- 110.5,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,01,12,0,N/A, TS, 14.2,- 111.3,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,01,18,0,N/A, HU, 14.5,- 112.2,  65,  980, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,02,00,0,N/A, HU, 14.9,- 113.1,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,02,06,0,N/A, HU, 15.3,- 113.8,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,02,12,0,N/A, HU, 15.8,- 114.6,  85, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,02,18,0,N/A, HU, 16.7,- 115.3,  85, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,03,00,0,N/A, HU, 17.6,- 116.1,  85, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,03,06,0,N/A, HU, 18.0,- 116.5,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,03,12,0,N/A, HU, 18.4,- 116.6,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,03,18,0,N/A, HU, 19.0,- 116.6,  80,  971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,04,00,0,N/A, HU, 19.7,- 116.6,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,04,06,0,N/A, HU, 20.2,- 116.6,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,04,12,0,N/A, HU, 20.7,- 116.6,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,04,18,0,N/A, HU, 21.6,- 116.6,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,05,00,0,N/A, HU, 22.8,- 116.5,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,05,06,0,N/A, TS, 24.1,- 116.3,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,05,12,0,N/A, TS, 25.4,- 116.1,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,05,18,0,N/A, TS, 26.5,- 115.9,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,06,00,0,N/A, TS, 27.4,- 115.6,  55,  982, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,06,06,0,N/A, TS, 28.1,- 115.3,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,06,12,0,N/A, TS, 28.9,- 114.9,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,06,18,0,N/A, ET, 29.9,- 114.2,  40, 1004, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1972,JOANNE,29,1972,10,07,00,0,N/A, ET, 31.0,- 113.0,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1972,KATHLEEN,7,1972,10,18,00,0,N/A, TS, 15.7,- 109.1,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1972,KATHLEEN,7,1972,10,18,06,0,N/A, TS, 15.7,- 109.6,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1972,KATHLEEN,7,1972,10,18,12,0,N/A, TS, 15.9,- 110.0,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1972,KATHLEEN,7,1972,10,18,18,0,N/A, TD, 16.6,- 110.6,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1972,KATHLEEN,7,1972,10,19,00,0,N/A, TD, 17.5,- 110.8,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1972,KATHLEEN,7,1972,10,19,06,0,N/A, TD, 18.7,- 110.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1972,KATHLEEN,7,1972,10,19,12,0,N/A, TD, 20.0,- 109.0,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,11,00,0,N/A, TD,  5.0,- 175.0,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,11,06,0,N/A, TD,  5.7,- 175.6,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,11,12,0,N/A, TD,  6.2,- 176.2,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,11,18,0,N/A, TD,  6.9,- 176.7,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,12,00,0,N/A, TD,  7.5,- 177.0,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,12,06,0,N/A, TD,  8.0,- 177.2,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,12,12,0,N/A, TD,  8.7,- 177.3,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,12,18,0,N/A, TD,  9.3,- 177.6,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,13,00,0,N/A, TD,  9.7,- 177.7,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,13,06,0,N/A, TS, 10.4,- 177.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,13,12,0,N/A, TS, 11.2,- 178.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,13,18,0,N/A, TS, 11.8,- 178.2,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,14,00,0,N/A, TS, 12.2,- 178.5,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,14,06,0,N/A, TS, 12.4,- 180.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,14,12,0,N/A, HU, 12.3,- 178.7,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,14,18,0,N/A, HU, 12.7,- 177.8,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,15,00,0,N/A, HU, 13.3,- 176.2,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,15,06,0,N/A, HU, 13.7,- 175.5,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,15,12,0,N/A, HU, 14.0,- 174.5,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,15,18,0,N/A, HU, 14.3,- 173.2,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,16,00,0,N/A, HU, 14.5,- 172.2,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,16,06,0,N/A, HU, 14.9,- 171.5, 100, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,16,12,0,N/A, HU, 15.2,- 170.7, 110,  944, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,16,18,0,N/A, HU, 15.5,- 169.9, 110, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,17,00,0,N/A, HU, 15.7,- 168.8, 110, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,17,06,0,N/A, HU, 16.0,- 167.6, 100, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,17,12,0,N/A, HU, 16.3,- 165.9, 100,  983, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,17,18,0,N/A, HU, 16.0,- 164.1,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,18,00,0,N/A, HU, 15.7,- 162.6,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,18,06,0,N/A, HU, 15.4,- 161.5,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,18,12,0,N/A, TS, 15.4,- 160.5,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,18,18,0,N/A, TS, 15.6,- 159.5,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,19,00,0,N/A, TS, 15.8,- 158.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
CP,02,1972,RUBY,37,1972,11,19,06,0,N/A, TS, 16.1,- 156.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
